Time x y psi vx steer throttle
7.7000 9.2007 53.5385 2.9062 9.8515 -0.4267 1715.3762
7.7200 9.0097 53.5869 2.9036 9.8713 -0.1130 1838.9109
7.7400 8.8185 53.6364 2.9004 9.8598 0.1903 254.1107
7.7600 8.6273 53.6843 2.8985 9.8571 0.4040 2316.6609
7.7800 8.4357 53.7308 2.8980 9.8709 -0.0665 1226.0812
7.8000 8.2440 53.7781 2.8970 9.8952 -0.4219 4355.7754
7.8200 8.0523 53.8273 2.8949 9.8983 0.0173 247.9265
7.8400 7.8605 53.8762 2.8932 9.8890 -0.1163 -240.5380
7.8600 7.6691 53.9261 2.8909 9.8791 -0.3287 1330.5503
7.8800 7.4784 53.9779 2.8875 9.8939 -0.0220 1060.5244
7.9000 7.2874 54.0296 2.8843 9.8887 0.5991 3165.2063
7.9200 7.0961 54.0799 2.8826 9.8575 -0.5968 1309.8768
7.9400 6.9059 54.1319 2.8797 9.8783 -0.1134 1946.0876
7.9600 6.7156 54.1850 2.8763 9.8653 0.3166 1022.9056
7.9800 6.5252 54.2366 2.8743 9.9166 0.0872 4172.9502
8.0000 6.3335 54.2877 2.8733 9.9153 0.1664 792.2375
8.0200 6.1416 54.3376 2.8734 9.8862 0.8000 2425.7983
8.0400 5.9498 54.3859 2.8749 9.8730 0.4388 1735.9695
8.0600 5.7579 54.4325 2.8778 9.8780 0.0264 294.9448
8.0800 5.5659 54.4795 2.8805 9.9515 0.0874 5642.4531
8.1000 5.3724 54.5263 2.8837 9.9322 0.2015 -472.2575
8.1200 5.1790 54.5718 2.8879 9.9356 0.4462 2924.3037
8.1400 4.9850 54.6155 2.8933 9.8678 0.8000 -526.1113
8.1600 4.7920 54.6571 2.8998 9.8638 -0.3032 1468.6716
8.1800 4.5994 54.7002 2.9049 9.8358 0.5301 1108.8127
8.2000 4.4069 54.7412 2.9110 9.8152 0.7867 2854.0894
8.2200 4.2145 54.7803 2.9182 9.8036 0.2225 68.4606
8.2400 4.0219 54.8177 2.9261 9.7841 0.4506 1192.7629
8.2600 3.8293 54.8529 2.9349 9.7871 0.4129 2573.5396
8.2800 3.6363 54.8861 2.9445 9.8073 -0.1347 2070.5093
8.3000 3.4431 54.9206 2.9526 9.8018 0.0861 -472.7729
8.3200 3.2500 54.9543 2.9604 9.8288 0.4205 4448.4683
8.3400 3.0559 54.9860 2.9690 9.8258 0.0001 -348.0130
8.3600 2.8620 55.0180 2.9765 9.8645 0.0452 2829.3052
8.3800 2.6673 55.0496 2.9834 9.8285 0.5008 418.2151
8.4000 2.4729 55.0789 2.9911 9.8442 0.1448 1637.9268
8.4200 2.2780 55.1068 2.9990 9.8145 0.8000 2338.5156
8.4400 2.0834 55.1323 3.0075 9.7981 0.8000 3235.6321
8.4600 1.8888 55.1555 3.0168 9.7478 0.4325 -1144.4099
8.4800 1.6949 55.1762 3.0267 9.7243 0.8000 2696.2134
8.5000 1.5012 55.1945 3.0373 9.6972 0.4528 663.8228
8.5200 1.3079 55.2104 3.0486 9.7162 0.4293 3843.0952
8.5400 1.1140 55.2240 3.0604 9.7073 0.2130 45.9562
8.5600 0.9201 55.2357 3.0724 9.7869 0.3030 7334.5225
8.5800 0.7246 55.2454 3.0848 9.7993 0.2829 2312.8398
8.6000 0.5287 55.2529 3.0976 9.7881 0.3735 1312.8286
8.6200 0.3330 55.2579 3.1109 9.8178 0.2429 3206.0327
8.6400 0.1366 55.2608 3.1243 9.7853 0.5925 1042.0352
8.6600 -0.0591 55.2610 3.1382 9.7566 0.5574 1133.5073
8.6800 -0.2542 55.2586 3.1526 9.7488 0.4368 1977.9548
8.7000 -0.4492 55.2536 3.1674 9.7374 0.4481 1796.3091
8.7200 -0.6438 55.2459 3.1825 9.7702 0.2303 3313.5552
8.7400 -0.8390 55.2361 3.1977 9.8291 0.0614 4197.6758
8.7600 -1.0353 55.2258 3.2116 9.8221 0.2837 1139.0026
8.7800 -1.2313 55.2128 3.2258 9.8175 -0.3573 1957.4985
8.8000 -1.4273 55.2006 3.2378 9.8331 0.2751 2982.9111
8.8200 -1.6234 55.1858 3.2500 9.8205 0.1555 -153.0795
8.8400 -1.8192 55.1689 3.2620 9.8258 -0.2402 2108.9036
8.8600 -2.0152 55.1527 3.2719 9.8136 0.2366 757.3405
8.8800 -2.2107 55.1339 3.2820 9.7793 0.4328 427.8350
8.9000 -2.4052 55.1125 3.2925 9.8118 0.2786 4310.3501
8.9200 -2.6000 55.0884 3.3032 9.8435 0.1781 3440.3569
8.9400 -2.7951 55.0620 3.3139 9.8690 0.0991 2382.3750
8.9600 -2.9906 55.0338 3.3242 9.8442 0.8000 2936.2913
8.9800 -3.1851 55.0030 3.3349 9.8779 -0.0697 3007.1309
9.0000 -3.3804 54.9722 3.3439 9.8843 -0.1748 1716.5035
9.0200 -3.5760 54.9419 3.3510 9.8593 0.3530 635.2927
9.0400 -3.7706 54.9090 3.3584 9.8519 -0.3237 1738.6140
9.0600 -3.9653 54.8769 3.3637 9.8545 0.2314 1832.1010
9.0800 -4.1595 54.8423 3.3694 9.8007 0.4483 -1016.6329
9.1000 -4.3522 54.8054 3.3756 9.7807 0.3057 625.2578
9.1200 -4.5439 54.7660 3.3822 9.8155 -0.1748 3710.4763
9.1400 -4.7364 54.7270 3.3871 9.8314 0.0488 1468.5129
9.1600 -4.9290 54.6866 3.3917 9.8435 0.0589 1205.5792
9.1800 -5.1215 54.6445 3.3962 9.8526 -0.0785 1028.1021
9.2000 -5.3141 54.6025 3.3995 9.8742 0.1809 2752.4355
9.2200 -5.5067 54.5582 3.4032 9.8694 0.0403 -188.7562
9.2400 -5.6989 54.5127 3.4068 9.9038 0.0025 2661.6953
9.2600 -5.8915 54.4664 3.4099 9.8917 -0.1779 102.8699
9.2800 -6.0842 54.4208 3.4114 9.9304 -0.0626 3042.0132
9.3000 -6.2776 54.3750 3.4122 9.9491 -0.0434 1447.2651
9.3200 -6.4712 54.3287 3.4124 9.9042 0.1005 -2889.5303
9.3400 -6.6636 54.2811 3.4131 9.8665 -0.6142 942.1602
9.3600 -6.8555 54.2349 3.4121 9.8981 0.1724 3348.5957
9.3800 -7.0476 54.1867 3.4120 9.9436 -0.0696 3547.0479
9.4000 -7.2406 54.1385 3.4113 9.9129 -0.5100 865.4056
9.4200 -7.4334 54.0919 3.4091 9.9132 0.0501 159.8202
9.4400 -7.6259 54.0442 3.4074 9.8929 0.4342 1186.7421
9.4600 -7.8175 53.9948 3.4068 9.9164 0.0042 1760.6101
9.4800 -8.0095 53.9448 3.4063 9.8817 -0.3525 -354.5366
9.5000 -8.2012 53.8966 3.4045 9.8162 -0.8000 -248.3513
9.5200 -8.3921 53.8504 3.4014 9.8364 0.0413 1599.2664
9.5400 -8.5831 53.8032 3.3989 9.8051 0.1713 -1380.9617
9.5600 -8.7731 53.7547 3.3975 9.8196 0.2655 2726.9658
9.5800 -8.9630 53.7045 3.3974 9.8490 -0.0500 2322.1270
9.6000 -9.1536 53.6548 3.3969 9.8387 -0.0008 -773.7093
9.6200 -9.3440 53.6052 3.3965 9.8097 0.5904 1439.7218
9.6400 -9.5334 53.5540 3.3973 9.7982 0.1554 -112.6179
9.6600 -9.7223 53.5017 3.3991 9.8398 0.1031 3421.0095
9.6800 -9.9117 53.4484 3.4015 9.8830 0.1065 3533.5513
9.7000 -10.1018 53.3941 3.4045 9.8936 0.1180 1145.4303
9.7200 -10.2918 53.3388 3.4081 9.9044 0.1208 1145.0137
9.7400 -10.4818 53.2825 3.4122 9.9037 -0.6045 3460.7266
9.7600 -10.6722 53.2277 3.4150 9.9074 0.0059 257.0934
9.7800 -10.8626 53.1731 3.4174 9.8957 0.0999 -567.7224
9.8000 -11.0526 53.1175 3.4204 9.8316 0.4553 -1987.7709
9.8200 -11.2408 53.0604 3.4244 9.8616 -0.0057 2216.6169
9.8400 -11.4297 53.0036 3.4278 9.8755 0.2153 2207.1423
9.8600 -11.6183 52.9450 3.4322 9.9015 -0.0945 2338.6726
9.8800 -11.8077 52.8873 3.4354 9.9391 -0.3529 4907.4053
9.9000 -11.9983 52.8306 3.4373 9.9233 -0.2673 507.0583
9.9200 -12.1890 52.7755 3.4377 9.9012 -0.5435 1702.7969
9.9400 -12.3796 52.7219 3.4366 9.9059 -0.1994 1395.7469
9.9600 -12.5708 52.6695 3.4344 9.8877 0.2263 21.4552
9.9800 -12.7610 52.6155 3.4333 9.8681 0.3600 813.7751
10.0000 -12.9504 52.5598 3.4333 9.8670 -0.2335 1324.8787
10.0200 -13.1402 52.5056 3.4321 9.8912 -0.0580 1897.2877
10.0400 -13.3305 52.4516 3.4305 9.9190 0.1047 2544.4167
10.0600 -13.5210 52.3963 3.4298 9.8742 -0.6272 467.5970
10.0800 -13.7112 52.3429 3.4278 9.8779 0.0532 431.8281
10.1000 -13.9011 52.2886 3.4265 9.8807 0.0418 308.6326
10.1200 -14.0910 52.2338 3.4256 9.8923 -0.1759 1790.3052
10.1400 -14.2815 52.1802 3.4238 9.8880 -0.3364 1793.3652
10.1600 -14.4723 52.1284 3.4207 9.8944 0.0925 862.6152
10.1800 -14.6630 52.0755 3.4186 9.9027 0.3386 2736.1292
10.2000 -14.8534 52.0210 3.4179 9.8813 -0.8000 2963.5149
10.2200 -15.0439 51.9683 3.4159 9.8553 0.3246 126.1357
10.2400 -15.2334 51.9142 3.4154 9.9029 -0.1413 4240.4463
10.2600 -15.4243 51.8611 3.4140 9.8782 0.4732 1113.5370
10.2800 -15.6142 51.8066 3.4140 9.8725 -0.2844 1379.1023
10.3000 -15.8044 51.7539 3.4128 9.8886 0.2460 2707.6458
10.3200 -15.9946 51.6996 3.4129 9.9002 0.2194 2153.0332
10.3400 -16.1846 51.6438 3.4142 9.8464 -0.8000 639.1758
10.3600 -16.3741 51.5900 3.4143 9.8428 -0.1719 660.5367
10.3800 -16.5638 51.5377 3.4134 9.8143 0.5225 1116.0377
10.4000 -16.7526 51.4839 3.4137 9.8568 0.0283 3212.8062
10.4200 -16.9421 51.4297 3.4143 9.8058 -0.8000 855.4646
10.4400 -17.1312 51.3774 3.4137 9.8251 0.0348 1507.5291
10.4600 -17.3204 51.3246 3.4134 9.8347 -0.2862 2506.7014
10.4800 -17.5104 51.2734 3.4120 9.8430 0.2059 1841.0940
10.5000 -17.7000 51.2206 3.4117 9.7912 0.5054 -717.2912
10.5200 -17.8882 51.1665 3.4127 9.8057 0.2358 2466.8142
10.5400 -18.0763 51.1108 3.4149 9.8238 -0.2094 2596.9131
10.5600 -18.2651 51.0565 3.4160 9.7986 0.3560 382.4093
10.5800 -18.4530 51.0007 3.4182 9.7811 -0.3873 1124.1517
10.6000 -18.6410 50.9467 3.4192 9.8048 0.0607 1910.3434
10.6200 -18.8293 50.8919 3.4205 9.7585 -0.6405 425.8553
10.6400 -19.0171 50.8389 3.4206 9.7866 -0.2868 3858.0029
10.6600 -19.2060 50.7873 3.4194 9.7975 0.0025 813.0972
10.6800 -19.3949 50.7354 3.4184 9.8244 0.0664 2224.7668
10.7000 -19.5841 50.6824 3.4179 9.8477 -0.1200 2248.1355
10.7200 -19.7741 50.6304 3.4167 9.7808 0.8000 -331.5604
10.7400 -19.9623 50.5771 3.4168 9.7775 -0.1865 793.9794
10.7600 -20.1509 50.5252 3.4157 9.7838 0.1698 1407.1243
10.7800 -20.3391 50.4719 3.4157 9.8197 0.0909 3011.8530
10.8000 -20.5279 50.4175 3.4165 9.7886 0.4929 750.5513
10.8200 -20.7155 50.3616 3.4185 9.7932 -0.3742 2668.4438
10.8400 -20.9037 50.3074 3.4192 9.8148 -0.0271 1660.8948
10.8600 -21.0924 50.2534 3.4196 9.8507 -0.4638 5360.0063
10.8800 -21.2823 50.2007 3.4189 9.8431 -0.2907 1257.2378
10.9000 -21.4724 50.1497 3.4169 9.7954 -0.3753 -1215.4852
10.9200 -21.6621 50.1006 3.4136 9.8184 -0.2626 3204.3477
10.9400 -21.8527 50.0529 3.4093 9.8288 0.2867 2507.6794
10.9600 -22.0430 50.0036 3.4063 9.8469 0.1345 2038.2422
10.9800 -22.2334 49.9530 3.4043 9.8389 0.7381 3621.9255
11.0000 -22.4231 49.9009 3.4037 9.8577 0.0610 1567.7087
11.0200 -22.6131 49.8482 3.4037 9.7877 0.8000 -566.0560
11.0400 -22.8013 49.7943 3.4051 9.7943 0.0265 478.2576
11.0600 -22.9897 49.7404 3.4066 9.8186 0.3633 4016.1147
11.0800 -23.1781 49.6848 3.4092 9.8550 0.1438 3261.1099
11.1000 -23.3669 49.6280 3.4127 9.8785 -0.1007 2187.7739
11.1200 -23.5565 49.5724 3.4152 9.9036 0.3455 3961.7771
11.1400 -23.7461 49.5150 3.4188 9.8790 0.3768 500.8311
11.1600 -23.9347 49.4559 3.4237 9.8139 0.8000 -283.3757
11.1800 -24.1215 49.3954 3.4296 9.7905 0.4774 1101.3584
11.2000 -24.3073 49.3332 3.4366 9.8440 0.0443 3769.0383
11.2200 -24.4941 49.2709 3.4432 9.8096 0.3092 -823.6208
11.2400 -24.6797 49.2069 3.4506 9.8051 0.6255 3204.6711
11.2600 -24.8645 49.1411 3.4590 9.7661 0.8000 1531.6805
11.2800 -25.0479 49.0735 3.4683 9.6610 0.8000 -3614.5222
11.3000 -25.2286 49.0046 3.4784 9.6768 0.3620 3101.7971
11.3200 -25.4088 48.9337 3.4893 9.7016 0.1546 1886.1956
11.3400 -25.5890 48.8615 3.5001 9.7192 0.4490 3774.5842
11.3600 -25.7688 48.7872 3.5117 9.6770 0.8000 1222.6315
11.3800 -25.9468 48.7110 3.5239 9.6703 0.4118 1766.5249
11.4000 -26.1237 48.6326 3.5367 9.6889 0.5323 4220.5542
11.4200 -26.3001 48.5520 3.5502 9.6909 0.2520 999.0800
11.4400 -26.4756 48.4696 3.5638 9.6851 -0.0082 -708.0404
11.4600 -26.6511 48.3876 3.5759 9.7289 0.2956 4789.2207
11.4800 -26.8264 48.3032 3.5884 9.6967 -0.3074 -566.2644
11.5000 -27.0016 48.2199 3.5989 9.6939 0.3918 2262.5293
11.5200 -27.1755 48.1343 3.6099 9.7080 0.4974 4028.0923
11.5400 -27.3486 48.0463 3.6213 9.7048 0.2233 864.4789
11.5600 -27.5207 47.9564 3.6329 9.6249 0.8000 -1338.3817
11.5800 -27.6901 47.8650 3.6449 9.6026 0.5073 1450.4298
11.6000 -27.8578 47.7715 3.6575 9.6208 0.4823 4188.5166
11.6200 -28.0246 47.6756 3.6704 9.6015 0.8000 3063.2869
11.6400 -28.1898 47.5777 3.6837 9.6000 0.3057 1615.1235
11.6600 -28.3537 47.4776 3.6973 9.5833 0.3949 1173.8888
11.6800 -28.5158 47.3754 3.7113 9.5591 0.6888 2216.1489
11.7000 -28.6761 47.2712 3.7257 9.5436 0.4385 1524.6116
11.7200 -28.8347 47.1649 3.7404 9.5806 0.0264 2627.7539
11.7400 -28.9937 47.0580 3.7537 9.5929 -0.0062 1011.8763
11.7600 -29.1529 46.9509 3.7654 9.6874 -0.1359 7917.5327
11.7800 -29.3140 46.8430 3.7754 9.6508 0.7569 1937.5703
11.8000 -29.4729 46.7333 3.7857 9.6412 -0.4442 2271.6768
11.8200 -29.6321 46.6243 3.7940 9.6345 0.1485 475.9341
11.8400 -29.7900 46.5134 3.8022 9.5825 0.5985 16.7057
11.8600 -29.9453 46.4010 3.8108 9.6029 -0.0904 2113.4375
11.8800 -30.1012 46.2885 3.8178 9.6606 0.0583 4691.6079
11.9000 -30.2570 46.1739 3.8244 9.6556 0.0714 46.7775
11.9200 -30.4116 46.0580 3.8308 9.6925 0.1559 3733.6003
11.9400 -30.5655 45.9399 3.8374 9.6564 0.8000 2085.6553
11.9600 -30.7172 45.8203 3.8444 9.6409 0.1404 -390.5822
11.9800 -30.8674 45.6993 3.8516 9.6484 0.1480 1363.1965
12.0000 -31.0165 45.5767 3.8589 9.6250 0.2112 -464.6931
12.0200 -31.1636 45.4526 3.8665 9.6336 0.3974 3195.2534
12.0400 -31.3093 45.3265 3.8747 9.6328 0.3064 1908.3601
12.0600 -31.4534 45.1985 3.8834 9.5955 0.8000 1883.8545
12.0800 -31.5952 45.0692 3.8926 9.6062 -0.2599 2464.8762
12.1000 -31.7379 44.9405 3.8999 9.6105 0.0001 416.5097
12.1200 -31.8803 44.8114 3.9062 9.6506 -0.1055 3562.5791
12.1400 -32.0236 44.6820 3.9111 9.6481 0.1223 459.2837
12.1600 -32.1656 44.5512 3.9161 9.6778 -0.3037 4168.7373
12.1800 -32.3087 44.4207 3.9194 9.7230 0.3114 5303.3628
12.2000 -32.4509 44.2880 3.9232 9.7181 -0.3915 2174.6770
12.2200 -32.5939 44.1561 3.9252 9.6672 0.8000 909.9709
12.2400 -32.7344 44.0232 3.9279 9.6714 0.3358 2486.3333
12.2600 -32.8735 43.8887 3.9314 9.6867 -0.0266 1232.0735
12.2800 -33.0127 43.7539 3.9342 9.6564 0.5107 955.7412
12.3000 -33.1498 43.6180 3.9377 9.6862 0.0435 2330.1323
12.3200 -33.2868 43.4810 3.9412 9.7296 -0.0084 3288.9358
12.3400 -33.4243 43.3432 3.9441 9.7511 0.0947 1974.8014
12.3600 -33.5611 43.2042 3.9472 9.7811 0.2404 3681.3965
12.3800 -33.6968 43.0633 3.9512 9.7691 0.2241 401.7915
12.4000 -33.8310 42.9213 3.9559 9.8146 0.0623 3478.3125
12.4200 -33.9653 42.7782 3.9606 9.8287 -0.0763 1359.5631
12.4400 -34.1003 42.6352 3.9641 9.8149 -0.2192 317.2053
12.4600 -34.2360 42.4934 3.9661 9.7989 0.1402 -498.8352
12.4800 -34.3703 42.3506 3.9687 9.7583 -0.4710 -61.3984
12.5000 -34.5051 42.2094 3.9697 9.6893 0.3880 -2738.4062
12.5200 -34.6374 42.0679 3.9717 9.6873 -0.3068 1807.1400
12.5400 -34.7708 41.9273 3.9722 9.6458 0.3715 -734.5505
12.5600 -34.9021 41.7859 3.9736 9.6502 0.1035 741.6509
12.5800 -35.0325 41.6437 3.9756 9.6647 0.3954 3519.5874
12.6000 -35.1617 41.4999 3.9786 9.7062 0.1502 3769.9307
12.6200 -35.2904 41.3545 3.9823 9.7329 -0.2573 3558.6997
12.6400 -35.4205 41.2098 3.9845 9.7338 0.1365 684.2432
12.6600 -35.5496 41.0640 3.9874 9.7465 -0.1154 1490.0378
12.6800 -35.6796 40.9187 3.9891 9.7559 0.2213 2014.5614
12.7000 -35.8083 40.7721 3.9918 9.7789 0.1003 2044.2251
12.7200 -35.9365 40.6245 3.9949 9.7949 0.0151 1178.7992
12.7400 -36.0649 40.4765 3.9978 9.7776 0.3994 1231.9868
12.7600 -36.1915 40.3274 4.0016 9.8055 -0.3063 3940.6917
12.7800 -36.3196 40.1789 4.0041 9.8469 0.1627 3902.6938
12.8000 -36.4471 40.0288 4.0072 9.8695 0.1350 2234.7300
12.8200 -36.5738 39.8774 4.0109 9.8690 -0.3487 2149.7979
12.8400 -36.7016 39.7270 4.0132 9.8274 -0.3333 -984.8282
12.8600 -36.8300 39.5782 4.0140 9.8259 0.1792 893.5558
12.8800 -36.9571 39.4283 4.0157 9.8152 0.2680 881.2122
12.9000 -37.0826 39.2774 4.0183 9.8584 -0.0957 3638.1965
12.9200 -37.2093 39.1263 4.0200 9.8693 -0.0515 951.4515
12.9400 -37.3365 38.9754 4.0210 9.7997 0.3722 -2895.9678
12.9600 -37.4614 38.8243 4.0231 9.8504 0.0125 3801.6204
12.9800 -37.5868 38.6723 4.0249 9.8766 -0.0485 2086.0459
13.0000 -37.7129 38.5203 4.0262 9.8620 0.6754 2898.6079
13.0200 -37.8373 38.3673 4.0284 9.8560 0.3820 1953.9012
13.0400 -37.9602 38.2131 4.0318 9.8686 -0.2872 2727.2717
13.0600 -38.0844 38.0597 4.0338 9.8585 0.8000 3738.3696
13.0800 -38.2071 37.9054 4.0368 9.8801 -0.1724 2576.0620
13.1000 -38.3310 37.7515 4.0385 9.8700 -0.2452 773.2866
13.1200 -38.4560 37.5986 4.0388 9.8510 -0.1602 -618.4836
13.1400 -38.5817 37.4469 4.0381 9.8637 0.1720 1917.0127
13.1600 -38.7062 37.2938 4.0382 9.8998 -0.1900 3732.6621
13.1800 -38.8321 37.1410 4.0372 9.9256 0.1256 2541.2185
13.2000 -38.9573 36.9870 4.0371 9.9263 -0.6890 4011.2646
13.2200 -39.0838 36.8339 4.0357 9.9137 -0.0128 -973.2916
13.2400 -39.2099 36.6809 4.0343 9.8896 0.0748 -1536.3403
13.2600 -39.3349 36.5276 4.0337 9.8954 0.1264 1023.4214
13.2800 -39.4590 36.3735 4.0339 9.9117 0.1005 1604.5293
13.3000 -39.5825 36.2184 4.0348 9.9325 0.0775 1768.8651
13.3200 -39.7057 36.0625 4.0363 9.9813 0.0184 3649.8738
13.3400 -39.8295 35.9059 4.0377 9.9754 0.1246 58.8214
13.3600 -39.9523 35.7487 4.0399 9.9888 -0.0258 1046.0538
13.3800 -40.0757 35.5915 4.0416 9.9649 0.4075 784.8377
13.4000 -40.1973 35.4336 4.0445 9.9635 -0.6270 3556.1707
13.4200 -40.3202 35.2768 4.0461 9.9345 -0.8000 2432.2085
13.4400 -40.4440 35.1213 4.0464 9.9717 0.0964 3161.1404
13.4600 -40.5673 34.9646 4.0473 10.0058 -0.0660 2746.2910
13.4800 -40.6916 34.8078 4.0475 10.0276 -0.0204 1656.3142
13.5000 -40.8163 34.6507 4.0475 9.9918 -0.1733 -1775.0520
13.5200 -40.9416 34.4950 4.0464 9.9900 -0.4692 2749.3601
13.5400 -41.0681 34.3403 4.0441 9.9301 -0.8000 164.0392
13.5600 -41.1953 34.1877 4.0404 9.9743 -0.0102 3222.9448
13.5800 -41.3226 34.0341 4.0371 9.9352 -0.8000 1674.4473
13.6000 -41.4509 33.8822 4.0326 9.9577 0.0116 1634.3701
13.6200 -41.5789 33.7296 4.0288 9.9143 -0.7760 1246.0740
13.6400 -41.7078 33.5789 4.0238 9.9450 -0.2001 3186.4163
13.6600 -41.8383 33.4286 4.0180 9.9571 -0.4108 3316.3159
13.6800 -41.9703 33.2795 4.0112 9.9588 0.1021 526.2633
13.7000 -42.1015 33.1295 4.0057 9.8969 0.7726 -142.3329
13.7200 -42.2307 32.9796 4.0017 9.9495 -0.1117 4298.5015
13.7400 -42.3615 32.8296 3.9973 9.9686 -0.2213 2633.0901
13.7600 -42.4939 32.6805 3.9922 9.9867 0.0878 1714.1138
13.7800 -42.6259 32.5306 3.9883 9.9759 0.0287 -746.3779
13.8000 -42.7575 32.3807 3.9851 9.9977 0.0969 2049.2200
13.8200 -42.8889 32.2299 3.9830 9.9790 0.5072 1760.1952
13.8400 -43.0189 32.0785 3.9824 9.9690 -0.3337 1388.1010
13.8600 -43.1504 31.9285 3.9809 9.9863 0.0903 1625.8024
13.8800 -43.2815 31.7779 3.9803 9.9664 0.4878 1559.3967
13.9000 -43.4113 31.6265 3.9811 9.9283 0.1734 -2024.7164
13.9200 -43.5398 31.4750 3.9831 9.8565 0.5221 -2211.0264
13.9400 -43.6661 31.3236 3.9865 9.9121 -0.0265 4164.9985
13.9600 -43.7939 31.1719 3.9893 9.9131 -0.0623 269.5361
13.9800 -43.9226 31.0210 3.9915 9.8893 -0.2330 -346.3303
14.0000 -44.0522 30.8716 3.9924 9.8884 -0.3491 2136.8271
14.0200 -44.1831 30.7234 3.9921 9.8788 -0.1109 -281.5442
14.0400 -44.3146 30.5759 3.9910 9.8665 -0.1504 -220.4767
14.0600 -44.4469 30.4295 3.9890 9.8656 -0.0003 -87.9078
14.0800 -44.5790 30.2829 3.9872 9.8295 -0.5382 630.2048
14.1000 -44.7120 30.1381 3.9842 9.8149 0.4734 1815.0063
14.1200 -44.8435 29.9923 3.9826 9.7856 0.3441 1.0859
14.1400 -44.9734 29.8459 3.9822 9.8369 0.1110 4293.0981
14.1600 -45.1032 29.6981 3.9828 9.8187 0.0637 -1221.8356
14.1800 -45.2324 29.5502 3.9838 9.8270 0.2207 1878.9995
14.2000 -45.3606 29.4012 3.9859 9.8201 0.5148 2608.6743
14.2200 -45.4875 29.2512 3.9894 9.8130 0.5997 2999.4404
14.2400 -45.6129 29.1001 3.9940 9.8376 0.3995 4155.3970
14.2600 -45.7374 28.9476 3.9997 9.8666 0.0643 2017.9969
14.2800 -45.8621 28.7946 4.0053 9.8481 0.4704 1441.5107
14.3000 -45.9852 28.6407 4.0120 9.8730 -0.0070 1722.6868
14.3200 -46.1090 28.4868 4.0179 9.9173 -0.2591 4785.5566
14.3400 -46.2344 28.3331 4.0223 9.9115 0.8000 4001.5679
14.3600 -46.3583 28.1783 4.0277 9.8970 0.2912 631.8818
14.3800 -46.4804 28.0225 4.0340 9.9621 0.0351 4750.0322
14.4000 -46.6033 27.8656 4.0398 9.9110 0.8000 789.0269
14.4200 -46.7239 27.7083 4.0465 9.9055 0.5841 3008.2498
14.4400 -46.8428 27.5498 4.0541 9.9296 0.1450 2130.8062
14.4600 -46.9610 27.3901 4.0619 9.9254 0.2365 815.7621
14.4800 -47.0776 27.2294 4.0703 9.8595 0.7120 -820.3486
14.5000 -47.1916 27.0684 4.0796 9.8647 0.0617 154.8367
14.5200 -47.3055 26.9073 4.0882 9.8585 0.6440 3228.9192
14.5400 -47.4175 26.7449 4.0975 9.8702 0.2867 2384.9285
14.5600 -47.5278 26.5812 4.1075 9.8533 0.2318 -271.1857
14.5800 -47.6363 26.4167 4.1179 9.8113 0.1902 -2568.9395
14.6000 -47.7430 26.2519 4.1284 9.7522 0.8000 102.5428
14.6200 -47.8470 26.0868 4.1397 9.7627 0.3160 2468.7534
14.6400 -47.9491 25.9204 4.1514 9.8056 -0.1034 3612.7134
14.6600 -48.0524 25.7536 4.1615 9.7562 0.5263 -474.8218
14.6800 -48.1530 25.5864 4.1721 9.7533 0.2598 1147.3324
14.7000 -48.2516 25.4181 4.1831 9.7226 0.4918 700.5331
14.7200 -48.3478 25.2491 4.1947 9.7426 0.0031 1394.0419
14.7400 -48.4442 25.0798 4.2049 9.7892 0.1728 4187.0122
14.7600 -48.5395 24.9087 4.2152 9.8044 0.2294 2341.8506
14.7800 -48.6329 24.7363 4.2258 9.8136 0.5540 3968.5300
14.8000 -48.7243 24.5626 4.2368 9.8507 0.3135 4583.9697
14.8200 -48.8138 24.3872 4.2483 9.8416 0.2269 438.1340
14.8400 -48.9014 24.2109 4.2600 9.8490 -0.0046 539.5490
14.8600 -48.9890 24.0344 4.2703 9.8447 0.2541 1192.1128
14.8800 -49.0743 23.8570 4.2809 9.8933 0.0473 3669.6724
14.9000 -49.1595 23.6784 4.2907 9.8739 0.4970 1739.6107
14.9200 -49.2422 23.4990 4.3009 9.8962 0.1592 2384.4226
14.9400 -49.3232 23.3184 4.3111 9.8546 0.4593 -139.9045
14.9600 -49.4016 23.1376 4.3218 9.8123 0.5359 222.7296
14.9800 -49.4772 22.9565 4.3329 9.7863 0.5890 1692.6609
15.0000 -49.5502 22.7749 4.3445 9.8103 -0.0699 2158.1106
15.0200 -49.6237 22.5929 4.3544 9.8157 0.2944 2314.5056
15.0400 -49.6949 22.4100 4.3646 9.8567 0.0006 3169.4856
15.0600 -49.7661 22.2261 4.3737 9.8580 -0.2518 1835.0791
15.0800 -49.8381 22.0424 4.3807 9.8288 -0.6417 1863.8561
15.1000 -49.9107 21.8595 4.3857 9.8160 0.2650 892.5461
15.1200 -49.9808 21.6760 4.3912 9.8128 0.1351 564.0928
15.1400 -50.0489 21.4918 4.3968 9.8200 0.2882 2478.5393
15.1600 -50.1148 21.3067 4.4030 9.8068 -0.2387 609.5259
15.1800 -50.1814 21.1221 4.4073 9.7419 -0.8000 -60.6308
15.2000 -50.2486 20.9390 4.4096 9.7359 0.0812 -28.4342
15.2200 -50.3140 20.7554 4.4122 9.6994 0.4004 -119.7258
